LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,c_id,class,NUM_PT,CENTX,CENTY,DIST_FROM_CENTER,AREA,LENGTH,NUM_WAFER_PT,WAFER_CENTX,WAFER_CENTY,NUM_CLUSTER
H9195980,163,DC2CM163JMC6,0,none,20,4.058040049999997,-29.578752449999996,29.855824985181446,26136.50490967762,266.31375815682645,20,4.058040049999997,-29.578752449999996,0.0
H9195980,164,DC2CM164JMH0,0,none,20,-26.9756208,6.105324899999999,27.657894165679945,28742.188455613894,221.64560774978324,170,-80.20664328823527,-50.754193729411746,2.0
H9195980,164,DC2CM164JMH0,1,focus_spot,141,-95.55186558865249,-60.843889148936164,113.27902658585985,119.66187501668261,27.96355125687124,170,-80.20664328823527,-50.754193729411746,2.0
H9195980,164,DC2CM164JMH0,2,none,9,41.91067833333333,-19.03678466666667,46.03155579388091,3416.5081684842444,180.34821738878898,170,-80.20664328823527,-50.754193729411746,2.0
H9195990,107,DC2DB107JKA2,0,none,7,-1.7880924285714315,-0.7982602857142842,1.9581864101415705,34510.3474366508,253.1110020183498,32,-14.146777468749997,-27.409968624999994,3.0
H9195990,107,DC2DB107JKA2,1,focus_spot,14,-50.60866971428572,-22.925105071428572,55.558958708616025,62.570502002986984,12.365738437175674,32,-14.146777468749997,-27.409968624999994,3.0
H9195990,107,DC2DB107JKA2,2,none,6,53.284135,-77.53579283333333,94.07974390373207,1124.8241664403868,99.5933550987243,32,-14.146777468749997,-27.409968624999994,3.0
H9195990,107,DC2DB107JKA2,3,none,5,-10.272733199999996,-17.072989200000002,19.92526054087371,7121.840621933098,192.46278917196634,32,-14.146777468749997,-27.409968624999994,3.0
H9195990,108,DC2DB108JKE4,0,none,12,20.4396965,-26.709205749999995,33.632764751175976,33843.31411617062,234.9256743865999,35,66.41828234285714,-7.037684600000001,4.0
H9195990,108,DC2DB108JKE4,1,focus_spot,7,119.37633642857143,0.5386828571428571,119.37755181912573,3.883093875009995,8.804715926147578,35,66.41828234285714,-7.037684600000001,4.0
H9195990,108,DC2DB108JKE4,2,scratch,6,120.82487966666667,30.927353999999998,124.72029815513511,2.9507322199069885,10.531342928845964,35,66.41828234285714,-7.037684600000001,4.0
H9195990,108,DC2DB108JKE4,3,focus_spot,5,121.0893818,-32.8784026,125.47361372907795,2.632835911866501,5.876294234521785,35,66.41828234285714,-7.037684600000001,4.0
H9195990,108,DC2DB108JKE4,4,none,5,-17.333403600000004,9.849723399999998,19.936497471145742,650.077263635256,45.32939352911999,35,66.41828234285714,-7.037684600000001,4.0
